56aa371ce4b08b9a8d573583,アップルワインパブ,アップルワインパブ,appuruwaimpabu
56aa371ce4b08b9a8d573572,バイエルン料理店,バイエルン料理,baierunryouriten
56aa371ce4b08b9a8d57358e,ブラートヴルスト居酒屋,ブラートヴルスト,buratovurusutoizakaya
56aa371ce4b08b9a8d57358b,カリーヴルスト居酒屋,カリーヴルスト,karivurusutoizakaya
56aa371ce4b08b9a8d573574,フランコニアンレストラン,フランコニアン,furankonianresutoran
56aa371ce4b08b9a8d573592,ドイツワイン居酒屋（ベーゼンヴィルトシャフト）,ドイツワイン居酒屋（ベーゼンヴィルトシャフト）,doitsuwainizakayabezenvirutoshafuto
56aa371ce4b08b9a8d573578,パラティンレストラン,パラティン,parathinresutoran
56aa371ce4b08b9a8d57357b,ライン料理レストラン,ライン料理,rainryouriresutoran
56aa371ce4b08b9a8d573587,シュニッツェルレストラン,シュニッツェル,shunittsuxeruresutoran
56aa371ce4b08b9a8d57357f,シレジア料理レストラン,シレジア料理,shirejiaryouriresutoran
56aa371ce4b08b9a8d573576,シュワーベン料理レストラン,シュワーベン料理,shuwabenryouriresutoran
4c2cd86ed066bed06c3c5209,グルテンフリーレストラン,グルテンフリー,gurutenfuriresutoran
4bf58dd8d48988d10e941735,ギリシャ料理店,ギリシャ料理,girisharyouriten
53d6c1b0e4b02351e88a83e8,ブガッツァ店,ブガッツァ,bugattsuxaten
53d6c1b0e4b02351e88a83e2,クレタ料理店,クレタ料理,kuretaryouriten
53d6c1b0e4b02351e88a83d8,魚のタベルナ,魚のタベルナ,sakananotaberuna
53d6c1b0e4b02351e88a83d6,グリル肉料理店,グリル肉料理,gurirunikuryouriten
53d6c1b0e4b02351e88a83e6,カフェニオ,カフェニア,kafenio
53d6c1b0e4b02351e88a83e4,マジリオ,マジリオ,majirio
53d6c1b0e4b02351e88a83da,メゼ料理店,メゼ料理,mezeryouriten
53d6c1b0e4b02351e88a83d4,モダンギリシャ料理店,モダンギリシャ料理,modangirisharyouriten
53d6c1b0e4b02351e88a83dc,ウゼリ,ウゼリ,uzeri
53d6c1b0e4b02351e88a83e0,Patsa Restaurant,パツァス料理,patsuxasuryouripatsarestaurant
52e81612bcbc57f1066b79f3,スブラキ店,スブラキ,suburakiten
53d6c1b0e4b02351e88a83d2,タベルナ,タベルナ,taberuna
53d6c1b0e4b02351e88a83de,ツィパウロ料理店,ツィパウロ料理,tsuxipauroryouriten
52e81612bcbc57f1066b79ff,ハラール料理店,ハラール,hararuryouriten
52e81612bcbc57f1066b79fe,ハワイ料理店,ハワイ料理,hawairyouriten
4bf58dd8d48988d16f941735,ホットドッグ店,ホットドッグ,hottodogguten
52e81612bcbc57f1066b79fa,ハンガリー料理店,ハンガリー料理,hangariryouriten
4bf58dd8d48988d10f941735,インド料理店,インド料理,indoryouriten
54135bf5e4b08f3d2429dfe5,アンドラ料理店,アンドラ料理,andoraryouriten
54135bf5e4b08f3d2429dff3,アワディ料理店,アワディ料理,awadhiryouriten
54135bf5e4b08f3d2429dff5,ベンガル料理店,ベンガル料理,bengaruryouriten
54135bf5e4b08f3d2429dfe2,チャートが食べられるスポット,チャート,chatogataberarerusupotto
54135bf5e4b08f3d2429dff2,チェティナドゥ料理店,チェティナドゥ料理,chethinadwuryouriten
54135bf5e4b08f3d2429dfe1,ダーバ,ダーバ,daba
54135bf5e4b08f3d2429dfe3,ドーサが食べられるスポット,ドーサ,dosagataberarerusupotto
54135bf5e4b08f3d2429dfe8,ゴア料理店,ゴア料理,goaryouriten
54135bf5e4b08f3d2429dfe9,グジャラート料理店,グジャラート料理,gujaratoryouriten
54135bf5e4b08f3d2429dfe6,ハイデラバード料理店,ハイデラバード料理,haiderabadoryouriten
54135bf5e4b08f3d2429dfdf,インド系中華料理店,インド系中華料理,indokeichuukaryouriten
54135bf5e4b08f3d2429dfe4,インドのスイーツショップ,インドスイーツ,indonosuitsushoppu
54135bf5e4b08f3d2429dfe7,イラン系カフェ,イラン系カフェ,irankeikafe
54135bf5e4b08f3d2429dfea,ジャイナ料理店,ジャイナ料理,jainaryouriten
54135bf5e4b08f3d2429dfeb,カルナータカ料理店,カルナータカ料理,karunatakaryouriten
54135bf5e4b08f3d2429dfed,ケララ料理店,ケララ料理,kerararyouriten
54135bf5e4b08f3d2429dfee,マハーラーシュトラ料理店,マハーラーシュトラ料理,maharashutoraryouriten
54135bf5e4b08f3d2429dff4,ムグライ料理店,ムグライ料理,mugurairyouriten
54135bf5e4b08f3d2429dfe0,多系統インド料理店,多系統インド料理,takeitouindoryouriten
54135bf5e4b08f3d2429dfdd,北部インド料理,北部インド,hokubuindoryouri
54135bf5e4b08f3d2429dff6,北東インド料理店,北東インド料理,hokutouindoryouriten
54135bf5e4b08f3d2429dfef,パーシ料理店,パーシ料理,pashiryouriten
54135bf5e4b08f3d2429dff0,パンジャブ料理店,パンジャブ料理,panjaburyouriten
54135bf5e4b08f3d2429dff1,ラージャスターン料理店,ラージャスターン料理,rajasutanryouriten
54135bf5e4b08f3d2429dfde,南部インド料理店,南部インド料理,nambuindoryouriten
54135bf5e4b08f3d2429dfec,ウドピ料理店,ウドピ料理,udopiryouriten
52e81612bcbc57f1066b7a06,アイリッシュパブ,アイルランド料理,airisshupabu
4bf58dd8d48988d110941735,イタリア料理店 / イタリアン,イタリアン,itariaryouritenitarian
55a5a1ebe4b013909087cbb6,アブルッツォ料理店,アブルッツォ料理,aburuttsuxoryouriten
55a5a1ebe4b013909087cb7c,アグリツーリズモ,アグリツーリズモ,aguritsurizumo
55a5a1ebe4b013909087cba7,アオスタ料理店,アオスタ料理,aosutaryouriten
55a5a1ebe4b013909087cba1,バジリカータ料理店,バジリカータ料理,bajirikataryouriten
55a5a1ebe4b013909087cba4,カラブリア料理店,カラブリア料理,karaburiaryouriten
55a5a1ebe4b013909087cb95,カンパニア料理店,カンパニア料理,kampaniaryouriten
55a5a1ebe4b013909087cb89,エミリア料理店,エミリア料理,emiriaryouriten
55a5a1ebe4b013909087cb9b,フリウリ料理店,フリウリ料理,furiuriryouriten
55a5a1ebe4b013909087cb98,リグーリア料理店,リグーリア料理,riguriaryouriten
55a5a1ebe4b013909087cbbf,ロンバルディア料理店,ロンバルディア料理,rombarudhiaryouriten
55a5a1ebe4b013909087cb79,マルガー,マルガー,maruga
55a5a1ebe4b013909087cbb0,マルシェ料理店,マルシェ料理,marusheryouriten
55a5a1ebe4b013909087cbb3,モリーゼ料理店,モリーゼ料理,morizeryouriten
55a5a1ebe4b013909087cb74,ピアディネリア,ピアディネリア,piadhineria
55a5a1ebe4b013909087cbaa,ピエモンテ料理店,ピエモンテ料理,piemonteryouriten
55a5a1ebe4b013909087cb83,プッリャ料理店,プッリャ料理,purryaryouriten
55a5a1ebe4b013909087cb8c,ロマーニャ料理店,ロマーニャ料理,romanyaryouriten
55a5a1ebe4b013909087cb92,ローマ料理店,ローマ料理,romaryouriten
55a5a1ebe4b013909087cb8f,サルデーニャ料理店,サルデーニャ料理,sarudenyaryouriten
55a5a1ebe4b013909087cb86,シチリア料理店,シチリア料理,shichiriaryouriten
55a5a1ebe4b013909087cbb9,南ティロル料理店,南ティロル料理,minamithiroruryouriten
55a5a1ebe4b013909087cb7f,トラットリア/オステリア,トラットリア/オステリア,torattoriaosuteria
55a5a1ebe4b013909087cbbc,トレント料理店,トレント料理,torentoryouriten
55a5a1ebe4b013909087cb9e,トスカーナ料理店,トスカーナ料理,tosukanaryouriten
55a5a1ebe4b013909087cbc2,ウンブリア料理店,ウンブリア料理,umburiaryouriten
55a5a1ebe4b013909087cbad,ヴェネト料理店,ヴェネト料理,venetoryouriten
